ISIN,종목코드,구성종목코드,구성종목명,현재가,구성금액,평가금액,비중
KR7122090004,122090,028260,삼성물산,369000,29889000,29565000,1.2
KR7122090004,122090,000270,기아,141700,29048500,28167000,1.17
KR7122090004,122090,012330,현대모비스,547000,28444000,26572000,1.14
KR7122090004,122090,086790,하나금융지주,133000,27797000,27379000,1.12
KR7122090004,122090,068270,셀트리온,201000,26532000,26664000,1.07
KR7122090004,122090,006400,삼성SDI,516000,26316000,24837000,1.06
KR7122090004,122090,035420,NAVER,228000,26220000,26047500,1.06
KR7122090004,122090,032830,삼성생명,301000,21371000,20696500,0.86
KR7122090004,122090,066570,LG전자,215000,19565000,18791500,0.79
KR7122090004,122090,005490,POSCO홀딩스,334000,19038000,18553500,0.77
KR7122090004,122090,316140,우리금융지주,33700,18872000,18648000,0.76
KR7122090004,122090,034730,SK,585000,17550000,16590000,0.71
KR7122090004,122090,373220,LG에너지솔루션,369500,15519000,15351000,0.62
KR7122090004,122090,000810,삼성화재,615000,15375000,15275000,0.62
KR7122090004,122090,267260,HD현대일렉트릭,803000,15257000,14915000,0.61
KR7122090004,122090,009540,HD한국조선해양,386000,15054000,14488500,0.61
KR7122090004,122090,329180,HD현대중공업,510000,14280000,13888000,0.57
KR7122090004,122090,207940,삼성바이오로직스,1548000,13932000,14076000,0.56
KR7122090004,122090,033780,KT&G,176000,13200000,13035000,0.53
KR7122090004,122090,017670,SK텔레콤,100500,12562500,11387500,0.51
KR7122090004,122090,010140,삼성중공업,22300,12443400,12276000,0.5
KR7148020001,148020,005930,삼성전자,274500,1913539500,1868228000,34.48
KR7148020001,148020,000660,SK하이닉스,1645000,1396605000,1352457000,25.17
KR7148020001,148020,402340,SK스퀘어,1154000,158098000,153029000,2.85
KR7148020001,148020,009150,삼성전기,1558000,129314000,124749000,2.33
KR7148020001,148020,005380,현대차,453000,92412000,85374000,1.67
KR7148020001,148020,105560,KB금융,168500,76667500,76485500,1.38
KR7148020001,148020,055550,신한지주,107400,66158400,65665600,1.19
KR7148020001,148020,012450,한화에어로스페이스,1160000,56840000,58065000,1.02
KR7148020001,148020,034020,두산에너빌리티,82600,53524800,52423200,0.96
KR7148020001,148020,028260,삼성물산,369000,53136000,52560000,0.96
KR7148020001,148020,000270,기아,141700,51720500,50151000,0.93
KR7148020001,148020,012330,현대모비스,547000,50871000,47523000,0.92
KR7148020001,148020,086790,하나금융지주,133000,49609000,48863000,0.89
KR7148020001,148020,068270,셀트리온,201000,47235000,47470000,0.85
KR7148020001,148020,035420,NAVER,228000,46968000,46659000,0.85
KR7148020001,148020,006400,삼성SDI,516000,46956000,44317000,0.85
KR7148020001,148020,032830,삼성생명,301000,38227000,37020500,0.69
KR7148020001,148020,066570,LG전자,215000,34830000,33453000,0.63
KR7148020001,148020,005490,POSCO홀딩스,334000,34068000,33201000,0.61
KR7148020001,148020,316140,우리금융지주,33700,33700000,33300000,0.61
KR7148020001,148020,034730,SK,585000,31590000,29862000,0.57
KR7148020001,148020,373220,LG에너지솔루션,369500,27343000,27047000,0.49
KR7148020001,148020,267260,HD현대일렉트릭,803000,27302000,26690000,0.49
KR7148020001,148020,000810,삼성화재,615000,27060000,26884000,0.49
KR7148020001,148020,009540,HD한국조선해양,386000,27020000,26005000,0.49
KR7148020001,148020,329180,HD현대중공업,510000,24990000,24304000,0.45
KR7148020001,148020,010120,LS ELECTRIC,206500,24367000,25252000,0.44
KR7148020001,148020,033780,KT&G,176000,23760000,23463000,0.43
KR7148020001,148020,207940,삼성바이오로직스,1548000,23220000,23460000,0.42
KR7148020001,148020,017670,SK텔레콤,100500,22512000,20406400,0.41
KR7284980000,284980,105560,KB금융,168500,83239000,83041400,18.58
KR7284980000,284980,055550,신한지주,107400,71850600,71315400,16.03
KR7284980000,284980,086790,하나금융지주,133000,53865000,53055000,12.02
KR7284980000,284980,032830,삼성생명,301000,41538000,40227000,9.27
KR7284980000,284980,316140,우리금융지주,33700,36631900,36197100,8.17
KR7284980000,284980,000810,삼성화재,615000,29520000,29328000,6.59
KR7284980000,284980,006800,미래에셋증권,37650,16603650,16780050,3.71
KR7284980000,284980,138040,메리츠금융지주,116700,14120700,14350600,3.15
KR7284980000,284980,071050,한국금융지주,204000,13668000,13379900,3.05
KR7284980000,284980,323410,카카오뱅크,22200,12343200,12315400,2.75
KR7284980000,284980,005830,DB손해보험,176800,11845600,11162200,2.64
KR7284980000,284980,016360,삼성증권,93000,9300000,9250000,2.08
KR7284980000,284980,024110,기업은행,20400,9078000,8900000,2.03
KR7284980000,284980,039490,키움증권,300500,7512500,7425000,1.68
KR7284980000,284980,005940,NH투자증권,28750,7130000,7030800,1.59
KR7284980000,284980,175330,JB금융지주,28000,7112000,7454900,1.59
KR7284980000,284980,138930,BNK금융지주,15130,6702590,6578550,1.5
KR7284980000,284980,001450,현대해상,45350,4262900,4037300,0.95
KR7284980000,284980,139130,iM금융지주,17470,3895810,3784310,0.87
KR7284980000,284980,088350,한화생명,5630,3045830,2721230,0.68
KR7284980000,284980,377300,카카오페이,45150,2709000,2682000,0.6
KR7284980000,284980,029780,삼성카드,48550,2136200,2063600,0.48
KR7270800006,270800,067160,SOOP,41500,39674000,40534400,5.13
KR7270800006,270800,086520,에코프로,93600,39218400,38589900,5.07
KR7270800006,270800,215200,메가스터디교육,37000,36075000,36123750,4.67
KR7270800006,270800,056190,SFA,25550,33138350,31517100,4.29
KR7270800006,270800,069080,웹젠,11840,30239360,30213820,3.91
KR7270800006,270800,031980,피에스케이홀딩스,111200,29801600,28193600,3.86
KR7270800006,270800,095610,테스,147500,26255000,25810000,3.4
KR7270800006,270800,078340,컴투스,32100,23240400,23023200,3.01
KR7270800006,270800,031330,에스에이엠티,9900,21690900,21230790,2.81
KR7270800006,270800,035600,KG이니시스,10160,21650960,21310000,2.8
KR7270800006,270800,092730,네오팜,24250,21243000,21374400,2.75
KR7270800006,270800,013030,하이록코리아,33650,19348750,19262500,2.5
KR7270800006,270800,340570,티앤엘,32650,17761600,17408000,2.3
KR7270800006,270800,033100,제룡전기,48700,17337200,17835600,2.24
KR7270800006,270800,091700,파트론,5820,17244660,17066880,2.23
KR7270800006,270800,053800,안랩,59300,16781900,17121500,2.17
KR7270800006,270800,015750,성우하이텍,6270,16678200,16172800,2.16
KR7270800006,270800,093520,매커스,26750,15996500,15518100,2.07
KR7270800006,270800,036190,금화피에스시,34250,13802750,13379600,1.79
KR7270800006,270800,052400,코나아이,39950,13742800,14172800,1.78
KR7270800006,270800,101930,인화정공,8280,13322520,12550200,1.72
KR7270800006,270800,092460,한라IMS,18500,13116500,13010150,1.7
KR7270800006,270800,267980,매일유업,34200,13030200,12934950,1.69
KR7270800006,270800,243070,휴온스,26100,11223000,11373500,1.45
KR7270800006,270800,038500,삼표시멘트,8340,11075520,10956000,1.43
KR7270800006,270800,060720,KH바텍,11940,10710180,10557690,1.39
KR7270800006,270800,353810,이지바이오,6290,10560910,10527330,1.37
KR7270800006,270800,190510,나무가,14530,10141940,9848780,1.31
KR7270800006,270800,049430,코메론,21600,9828000,9623250,1.27
KR7270800006,270800,043370,피에이치에이,11550,9655800,9296320,1.25
KR7292050002,292050,005930,삼성전자,274500,823774500,804268000,32.87
KR7292050002,292050,000660,SK하이닉스,1645000,600425000,581445000,23.96
KR7292050002,292050,402340,SK스퀘어,1154000,68086000,65903000,2.72
KR7292050002,292050,009150,삼성전기,1558000,56088000,54108000,2.24
KR7292050002,292050,005380,현대차,453000,39864000,36828000,1.59
KR7292050002,292050,105560,KB금융,168500,33026000,32947600,1.32
KR7292050002,292050,055550,신한지주,107400,28461000,28249000,1.14
KR7292050002,292050,012450,한화에어로스페이스,1160000,24360000,24885000,0.97
KR7292050002,292050,034020,두산에너빌리티,82600,23045400,22571100,0.92
KR7292050002,292050,028260,삼성물산,369000,22878000,22630000,0.91
KR7292050002,292050,000270,기아,141700,22246900,21571800,0.89
KR7292050002,292050,012330,현대모비스,547000,21880000,20440000,0.87
KR7292050002,292050,086790,하나금융지주,133000,21280000,20960000,0.85
KR7292050002,292050,068270,셀트리온,201000,20301000,20402000,0.81
KR7292050002,292050,035420,NAVER,228000,20292000,20158500,0.81
KR7292050002,292050,006400,삼성SDI,516000,20124000,18993000,0.8
KR7292050002,292050,032830,삼성생명,301000,16555000,16032500,0.66
KR7292050002,292050,066570,LG전자,215000,15050000,14455000,0.6
KR7292050002,292050,005490,POSCO홀딩스,334000,14696000,14322000,0.59
KR7292050002,292050,316140,우리금융지주,33700,14524700,14352300,0.58
KR7292050002,292050,034730,SK,585000,13455000,12719000,0.54
KR7292050002,292050,267260,HD현대일렉트릭,803000,12045000,11775000,0.48
KR7292050002,292050,373220,LG에너지솔루션,369500,11824000,11696000,0.47
KR7292050002,292050,000810,삼성화재,615000,11685000,11609000,0.47
KR7292050002,292050,009540,HD한국조선해양,386000,11580000,11145000,0.46
KR7292050002,292050,207940,삼성바이오로직스,1548000,10836000,10948000,0.43
KR7292050002,292050,329180,HD현대중공업,510000,10710000,10416000,0.43
KR7292050002,292050,196170,알테오젠,314000,10676000,10795000,0.43
KR7292050002,292050,010120,LS ELECTRIC,206500,10531500,10914000,0.42
KR7292050002,292050,033780,KT&G,176000,10208000,10080400,0.41
KR7266160001,266160,005930,삼성전자,274500,443592000,433088000,26.69
KR7266160001,266160,000660,SK하이닉스,1645000,394800000,382320000,23.75
KR7266160001,266160,000270,기아,141700,118036100,114454200,7.1
KR7266160001,266160,105560,KB금융,168500,72286500,72114900,4.35
KR7266160001,266160,055550,신한지주,107400,59392200,58949800,3.57
KR7266160001,266160,005380,현대차,453000,55266000,51057000,3.33
KR7266160001,266160,086790,하나금융지주,133000,52801000,52007000,3.18
KR7266160001,266160,316140,우리금융지주,33700,45427600,44888400,2.73
KR7266160001,266160,000810,삼성화재,615000,36285000,36049000,2.18
KR7266160001,266160,024110,기업은행,20400,34435200,33760000,2.07
KR7266160001,266160,033780,KT&G,176000,25872000,25548600,1.56
KR7266160001,266160,030200,KT,53400,22321200,21945000,1.34
KR7266160001,266160,005830,DB손해보험,176800,20862400,19658800,1.26
KR7266160001,266160,003550,LG,120000,18840000,17850900,1.13
KR7266160001,266160,078930,GS,117000,17784000,16324800,1.07
KR7266160001,266160,005940,NH투자증권,28750,17221250,16981650,1.04
KR7266160001,266160,071050,한국금융지주,204000,15300000,14977500,0.92
KR7266160001,266160,161390,한국타이어앤테크놀로지,71600,13604000,13585000,0.82
KR7266160001,266160,029780,삼성카드,48550,12040400,11631200,0.72
KR7266160001,266160,016360,삼성증권,93000,11346000,11285000,0.68
KR7266160001,266160,032640,LG유플러스,15060,11038980,10775100,0.66
KR7266160001,266160,175330,JB금융지주,28000,10108000,10595350,0.61
KR7266160001,266160,047050,포스코인터내셔널,53300,9860500,10045500,0.59
KR7266160001,266160,039490,키움증권,300500,9616000,9504000,0.58
KR7266160001,266160,138930,BNK금융지주,15130,8442540,8286300,0.51
KR7266160001,266160,031210,서울보증보험,44900,8306500,8084500,0.5
KR7266160001,266160,035250,강원랜드,14590,7119920,6997920,0.43
KR7266160001,266160,030000,제일기획,18980,5086640,5014280,0.31
KR7266160001,266160,003690,코리안리,15290,4953960,4753080,0.3
KR7266160001,266160,026960,동서,26300,4918100,4899400,0.3
KR7281990002,281990,035250,강원랜드,14590,50335500,49473000,5.6
KR7281990002,281990,030000,제일기획,18980,36024040,35511580,4.01
KR7281990002,281990,026960,동서,26300,34847500,34715000,3.88
KR7281990002,281990,081660,미스토홀딩스,42500,34085000,34405800,3.79
KR7281990002,281990,012750,에스원,77700,33411000,33583000,3.72
KR7281990002,281990,005850,에스엘,61600,32586400,31211000,3.63
KR7281990002,281990,000240,한국앤컴퍼니,26250,32103750,31798000,3.57
KR7281990002,281990,036460,한국가스공사,36600,29060400,28504600,3.23
KR7281990002,281990,002380,KCC,465500,28395500,27816000,3.16
KR7281990002,281990,111770,영원무역,85900,25512300,25155900,2.84
KR7281990002,281990,383220,F&F,67000,24053000,24699200,2.68
KR7281990002,281990,028670,팬오션,5790,22992090,22356730,2.56
KR7281990002,281990,282330,BGF리테일,145200,21780000,21405000,2.42
KR7281990002,281990,071320,지역난방공사,76400,21162800,20664200,2.36
KR7281990002,281990,009970,영원무역홀딩스,189400,21023400,21123300,2.34
KR7281990002,281990,018670,SK가스,244000,20252000,18924000,2.25
KR7281990002,281990,001800,오리온홀딩스,26800,18706400,18392300,2.08
KR7281990002,281990,004800,효성,169700,18667000,18139000,2.08
KR7281990002,281990,089860,롯데렌탈,45000,18315000,17297500,2.04
KR7281990002,281990,051600,한전KPS,46350,18215550,18156600,2.03
KR7281990002,281990,001120,LX인터내셔널,37800,17879400,17784800,1.99
KR7281990002,281990,007340,DN오토모티브,58900,17846700,14983350,1.99
KR7281990002,281990,192400,쿠쿠홀딩스,26350,13570250,13724750,1.51
KR7281990002,281990,214320,이노션,19330,13009090,12827380,1.45
KR7281990002,281990,294870,IPARK현대산업개발,22100,12663300,12491400,1.41
KR7281990002,281990,036530,SNT홀딩스,48400,11954800,11880700,1.33
KR7281990002,281990,175330,JB금융지주,28000,11816000,12385700,1.31
KR7281990002,281990,005440,현대지에프홀딩스,11920,11228640,10974300,1.25
KR7281990002,281990,064960,SNT모티브,28450,10384250,10074000,1.16
KR7281990002,281990,004490,세방전지,58000,9918000,9456300,1.1
KR7302450002,302450,005930,삼성전자,274500,1042551000,1017864000,28.9
KR7302450002,302450,000660,SK하이닉스,1645000,779730000,755082000,21.62
KR7302450002,302450,402340,SK스퀘어,1154000,99244000,96062000,2.75
KR7302450002,302450,009150,삼성전기,1558000,76342000,73647000,2.12
KR7302450002,302450,005380,현대차,453000,60702000,56079000,1.68
KR7302450002,302450,373220,LG에너지솔루션,369500,56533500,55921500,1.57
KR7302450002,302450,207940,삼성바이오로직스,1548000,46440000,46920000,1.29
KR7302450002,302450,012450,한화에어로스페이스,1160000,39440000,40290000,1.09
KR7302450002,302450,032830,삼성생명,301000,39130000,37895000,1.08
KR7302450002,302450,028260,삼성물산,369000,39114000,38690000,1.08
KR7302450002,302450,105560,KB금융,168500,38923500,38831100,1.08
KR7302450002,302450,000270,기아,141700,36133500,35037000,1.0
KR7302450002,302450,329180,HD현대중공업,510000,34680000,33728000,0.96
KR7302450002,302450,034020,두산에너빌리티,82600,34526800,33816200,0.96
KR7302450002,302450,055550,신한지주,107400,33294000,33046000,0.92
KR7302450002,302450,012330,현대모비스,547000,32273000,30149000,0.89
KR7302450002,302450,068270,셀트리온,201000,30552000,30704000,0.85
KR7302450002,302450,034730,SK,585000,27495000,25991000,0.76
KR7302450002,302450,006400,삼성SDI,516000,27348000,25811000,0.76
KR7302450002,302450,086790,하나금융지주,133000,23807000,23449000,0.66
KR7302450002,302450,035420,NAVER,228000,23256000,23103000,0.64
KR7302450002,302450,066570,LG전자,215000,22790000,21889000,0.63
KR7302450002,302450,010120,LS ELECTRIC,206500,20237000,20972000,0.56
KR7302450002,302450,267260,HD현대일렉트릭,803000,19272000,18840000,0.53
KR7302450002,302450,042660,한화오션,95800,19160000,18140000,0.53
KR7302450002,302450,000810,삼성화재,615000,17835000,17719000,0.49
KR7302450002,302450,009540,HD한국조선해양,386000,17756000,17089000,0.49
KR7302450002,302450,298040,효성중공업,2954000,17724000,18102000,0.49
KR7302450002,302450,005490,POSCO홀딩스,334000,17368000,16926000,0.48
KR7302450002,302450,010130,고려아연,1196000,16744000,17262000,0.46
KR7411540008,411540,207940,삼성바이오로직스,1548000,232200000,234600000,12.85
KR7411540008,411540,012450,한화에어로스페이스,1160000,221560000,226335000,12.26
KR7411540008,411540,373220,LG에너지솔루션,369500,185858500,183846500,10.29
KR7411540008,411540,402340,SK스퀘어,1154000,182332000,176486000,10.09
KR7411540008,411540,034020,두산에너빌리티,82600,180398400,176685600,9.98
KR7411540008,411540,005930,삼성전자,274500,177601500,173396000,9.83
KR7411540008,411540,000270,기아,141700,175708000,170376000,9.72
KR7411540008,411540,329180,HD현대중공업,510000,153000000,148800000,8.47
KR7411540008,411540,000660,SK하이닉스,1645000,151340000,146556000,8.38
KR7411540008,411540,005380,현대차,453000,146772000,135594000,8.12
KR70167B0000,0167B0,005930,삼성전자,274500,419710500,409772000,34.49
KR70167B0000,0167B0,000660,SK하이닉스,1645000,305970000,296298000,25.15
KR70167B0000,0167B0,402340,SK스퀘어,1154000,34620000,33510000,2.85
KR70167B0000,0167B0,009150,삼성전기,1558000,28044000,27054000,2.3
KR70167B0000,0167B0,005380,현대차,453000,20385000,18832500,1.68
KR70167B0000,0167B0,105560,KB금융,168500,16850000,16810000,1.38
KR70167B0000,0167B0,055550,신한지주,107400,14499000,14391000,1.19
KR70167B0000,0167B0,012450,한화에어로스페이스,1160000,12760000,13035000,1.05
KR70167B0000,0167B0,028260,삼성물산,369000,11808000,11680000,0.97
KR70167B0000,0167B0,034020,두산에너빌리티,82600,11729200,11487800,0.96
KR70167B0000,0167B0,000270,기아,141700,11336000,10992000,0.93
