ISIN,기준일,순위,구성종목코드,구성종목명,주식수,비중,전일종가
KR7385600002,20260813,7,012330,현대모비스,193,8.14,511000
KR7385600002,20260813,8,009150,삼성전기,61,6.89,1503000
KR7385600002,20260813,9,005380,현대자동차,186,6.45,418500
KR7385600002,20260813,10,247540,에코프로비엠,425,4.11,114500
KR7469150007,20260813,1,005930,삼성전자,3008,27.98,268000
KR7469150007,20260813,2,042700,한미반도체,3091,24.47,226000
KR7469150007,20260813,3,000660,에스케이하이닉스,428,23.43,1593000
KR7469150007,20260813,4,140860,파크시스템스,200,2.12,282500
KR7469150007,20260813,5,080220,제주반도체,545,1.73,88300
KR7469150007,20260813,6,089030,테크윙,866,1.52,49350
KR7469150007,20260813,7,240810,원익아이피에스,375,1.52,120000
KR7469150007,20260813,8,095340,아이에스시,278,1.51,159800
KR7469150007,20260813,9,039030,이오테크닉스,105,1.47,378500
KR7469150007,20260813,10,067310,하나마이크론,1103,1.42,36650
KR7385590005,20260813,1,005930,삼성전자,2197,25.43,268000
KR7385590005,20260813,2,000660,에스케이하이닉스,213,14.51,1593000
KR7385590005,20260813,3,402340,SK스퀘어,134,6.22,1117000
KR7385590005,20260813,4,105560,KB금융지주,800,6.02,168100
KR7385590005,20260813,5,009150,삼성전기,96,5.81,1503000
KR7385590005,20260813,6,034020,두산에너빌리티,1317,4.79,80900
KR7385590005,20260813,7,055550,신한금융지주회사,976,4.59,106600
KR7385590005,20260813,8,028260,삼성물산,249,4.03,365000
KR7385590005,20260813,9,086790,하나금융지주,678,3.93,131000
KR7385590005,20260813,10,034730,SK,128,3.16,553000
KR7475050001,20260813,1,041510,에스엠엔터테인먼트,1166,24.82,71900
KR7475050001,20260813,2,035900,제이와이피엔터테인먼트,1886,24.46,40850
KR7475050001,20260813,3,352820,하이브,475,24.04,176400
KR7475050001,20260813,4,122870,YG엔터테인먼트,1861,22.3,39700
KR7475050001,20260813,5,037270,와이지플러스,926,.93,3455
KR7475050001,20260813,6,182360,큐브엔터테인먼트,544,.92,5900
KR7475050001,20260813,7,035760,씨제이이엔엠,91,.91,34600
KR7475050001,20260813,8,376300,디어유,146,.83,19790
KR7475050001,20260813,9,473980,노머스,239,.79,11610
KR70221Z0006,20260813,1,298380,에이비엘바이오,595,9.07,86800
KR70221Z0006,20260813,2,196170,알테오젠,162,9.03,317500
KR70221Z0006,20260813,3,310210,보로노이,233,7.15,180700
KR70221Z0006,20260813,4,214450,파마리서치,99,7.09,425500
KR70221Z0006,20260813,5,145020,휴젤,146,6.88,262500
KR70221Z0006,20260813,6,456160,지투지바이오,855,6.27,42600
KR70221Z0006,20260813,7,226950,올릭스,312,6.22,112500
KR70221Z0006,20260813,8,347850,디앤디파마텍,580,6.16,61700
KR70221Z0006,20260813,9,141080,리가켐 바이오사이언스,302,6.1,114400
KR70221Z0006,20260813,10,476830,알지노믹스,842,4.97,35050
KR70210A0008,20260813,1,005930,삼성전자,319,24.28,268000
KR70210A0008,20260813,2,000660,에스케이하이닉스,49,21.95,1593000
KR70210A0008,20260813,3,402340,SK스퀘어,67,20.43,1117000
KR70210A0008,20260813,4,009150,삼성전기,46,18.29,1503000
KR70210A0008,20260813,5,420770,기가비스,170,5.96,117900
KR70210A0008,20260813,6,222800,심텍,181,5.64,105800
KR70210A0008,20260813,7,323280,태성,79,1.17,51000
KR70210A0008,20260813,8,195870,해성디에스,51,.87,58500
KR70210A0008,20260813,9,007810,코리아써키트,38,.72,66400
KR70210A0008,20260813,10,356860,티엘비,78,.69,31200
KR70216Z0003,20260813,1,012450,한화에어로스페이스,90,21.77,1185000
KR70216Z0003,20260813,2,079550,엘아이지디펜스앤에어로스페이스,113,18.63,837000
KR70216Z0003,20260813,3,272210,한화시스템,959,15.17,79600
KR70216Z0003,20260813,4,047810,한국항공우주산업,423,12.75,151200
KR70216Z0003,20260813,5,064350,현대로템,362,11.1,147600
KR70216Z0003,20260813,6,099320,쎄트렉아이,370,6.36,81900
KR70216Z0003,20260813,7,214430,아이쓰리시스템,316,4.79,73800
KR70216Z0003,20260813,8,218410,알에프에이치아이씨,405,4.58,54300
KR70216Z0003,20260813,9,189300,인텔리안테크놀로지스,170,2.72,77600
KR70216Z0003,20260813,10,347700,스피어코퍼레이션,381,2.12,25950
KR70172Y0006,20260813,1,005930,삼성전자,348,18.98,268000
KR70172Y0006,20260813,2,000660,에스케이하이닉스,53,17.01,1593000
KR70172Y0006,20260813,3,298040,효성중공업,7,4.32,3017000
KR70172Y0006,20260813,4,012450,한화에어로스페이스,17,4.19,1185000
KR70172Y0006,20260813,5,000720,현대건설,169,4.1,113700
KR70172Y0006,20260813,6,214450,파마리서치,47,4.09,425500
KR70172Y0006,20260813,7,034020,두산에너빌리티,238,4.08,80900
KR70172Y0006,20260813,8,009150,삼성전기,14,3.99,1503000
KR70172Y0006,20260813,9,010120,엘에스일렉트릭,87,3.87,214000
KR70172Y0006,20260813,10,095610,테스,123,3.83,145000
KR70177X0002,20260813,1,058610,에스피지,914,20.27,112200
KR70177X0002,20260813,2,108490,로보티즈,390,19.08,261000
KR70177X0002,20260813,3,005380,현대자동차,205,16.59,418500
KR70177X0002,20260813,4,277810,레인보우로보틱스,129,12.49,497000
KR70177X0002,20260813,5,012330,현대모비스,61,6.01,511000
KR70177X0002,20260813,6,437730,삼현,724,5.45,38400
KR70177X0002,20260813,7,204320,에이치엘만도,441,4.72,55500
KR70177X0002,20260813,8,307950,현대오토에버,41,3.51,449000
KR70177X0002,20260813,9,348340,뉴로메카,706,2.87,21400
KR70177X0002,20260813,10,388720,유일로보틱스,198,2.84,72600
KR70199C0001,20260813,1,005930,삼성전자,168,9.37,268000
KR70199C0001,20260813,2,000660,에스케이하이닉스,23,7.55,1593000
KR70199C0001,20260813,3,161390,한국타이어앤테크놀로지,442,6.76,71500
KR70199C0001,20260813,4,000810,삼성화재해상보험,49,6.72,611000
KR70199C0001,20260813,5,003690,코리안리재보험,1785,5.61,14670
KR70199C0001,20260813,6,000240,한국앤컴퍼니,905,5.02,26000
KR70199C0001,20260813,7,005830,디비손해보험,142,4.93,166600
KR70199C0001,20260813,8,175330,JB금융지주,789,4.81,29350
KR70199C0001,20260813,9,016360,삼성증권,228,4.63,92500
KR70199C0001,20260813,10,316140,우리금융지주,633,4.56,33300
KR70139P0009,20260813,1,161390,한국타이어앤테크놀로지,703,7.24,71500
KR70139P0009,20260813,2,000810,삼성화재해상보험,77,7.11,611000
KR70139P0009,20260813,3,001800,오리온홀딩스,1564,6.17,26350
KR70139P0009,20260813,4,003690,코리안리재보험,2839,6,14670
KR70139P0009,20260813,5,005850,에스엘,651,5.49,59000
KR70139P0009,20260813,6,000240,한국앤컴퍼니,1439,5.37,26000
KR70139P0009,20260813,7,005830,디비손해보험,226,5.28,166600
KR70139P0009,20260813,8,175330,JB금융지주,1256,5.16,29350
KR70139P0009,20260813,9,016360,삼성증권,362,4.95,92500
KR70139P0009,20260813,10,316140,우리금융지주,1007,4.88,33300
KR7494330004,20260813,1,005930,삼성전자,1303,22.09,268000
KR7494330004,20260813,2,000660,에스케이하이닉스,127,12.67,1593000
KR7494330004,20260813,3,007340,디엔오토모티브,1699,5.3,49450
KR7494330004,20260813,4,071050,한국투자금융지주,355,4.72,199700
KR7494330004,20260813,5,078930,지에스,596,3.99,107400
KR7494330004,20260813,6,003690,코리안리재보험,3583,3.42,14670
KR7494330004,20260813,7,316140,우리금융지주,1425,3.12,33300
KR7494330004,20260813,8,128940,한미약품,115,3.02,398500
KR7494330004,20260813,9,138930,BNK금융지주,3088,3.01,14850
KR7494330004,20260813,10,015760,한국전력공사,1080,2.54,33100
KR70153P0000,20260813,1,088980,맥쿼리한국인프라투융자회사,11239,23.63,9610
KR70153P0000,20260813,2,415640,케이비발해인프라투융자회사,8527,18.98,10470
KR70153P0000,20260813,3,395400,에스케이위탁관리부동산투자회사,11869,14.39,5720
KR70153P0000,20260813,4,330590,롯데위탁관리부동산투자회사,16009,13.04,3870
KR70153P0000,20260813,5,451800,한화위탁관리부동산투자회사,8603,9.82,5420
KR70153P0000,20260813,6,293940,신한알파위탁관리부동산투자회사,4120,4.63,5240
KR70153P0000,20260813,7,357120,코람코라이프인프라위탁관리부동산투자회사,4372,4.03,4320
KR70153P0000,20260813,8,404990,신한서부티엔디위탁관리부동산투자회사,4148,3.62,4020
KR70153P0000,20260813,9,448730,삼성에프엔위탁관리부동산투자회사,1889,2.17,5400
KR70153P0000,20260813,10,377190,디앤디플랫폼위탁관리부동산투자회사,4534,2.12,2160
KR7131890006,20260813,1,009150,삼성전기,253,8.35,1503000
KR7131890006,20260813,2,006400,삼성SDI,620,7.44,487000
KR7131890006,20260813,3,005930,삼성전자,1073,6.77,268000
KR7131890006,20260813,4,028260,삼성물산,755,6.67,365000
KR7131890006,20260813,5,028050,삼성이앤에이,5417,6.6,49000
KR7131890006,20260813,6,018260,삼성에스디에스,1118,6.51,237000
KR7131890006,20260813,7,0126Z0,삼성에피스홀딩스,636,6.4,403000
KR7131890006,20260813,8,032830,삼성생명보험,841,6.29,291500
KR7131890006,20260813,9,012750,에스원,3093,5.88,78100
KR7131890006,20260813,10,010140,삼성중공업,10808,5.81,22000
KR7108450008,20260813,1,005930,삼성전자,3659,24.05,268000
KR7108450008,20260813,2,009150,삼성전기,381,13.08,1503000
KR7108450008,20260813,3,012750,에스원,6177,12.23,78100
KR7108450008,20260813,4,010140,삼성중공업,17425,9.75,22000
KR7108450008,20260813,5,006400,삼성SDI,629,7.86,487000
KR7108450008,20260813,6,028260,삼성물산,837,7.7,365000
KR7108450008,20260813,7,207940,삼성바이오로직스,143,5.7,1564000
KR7108450008,20260813,8,016360,삼성증권,2047,4.9,92500
KR7108450008,20260813,9,032830,삼성생명보험,560,4.36,291500
KR7108450008,20260813,10,028050,삼성이앤에이,2581,3.27,49000
KR7226380004,20260813,1,161890,한국콜마,130,2.88,135200
KR7226380004,20260813,2,192820,코스맥스,69,2.88,249000
KR7226380004,20260813,3,181710,엔에이치엔,280,2.87,66700
KR7226380004,20260813,4,051900,LG생활건강,48,2.52,303500
KR7226380004,20260813,5,194480,데브시스터즈,683,2.51,21350
KR7226380004,20260813,6,483650,달바글로벌,57,2.5,236000
KR7226380004,20260813,7,078340,컴투스,450,2.49,31800
KR7226380004,20260813,8,090430,아모레퍼시픽,107,2.43,134500
KR7226380004,20260813,9,280360,롯데웰푸드,113,2.32,119200
KR7226380004,20260813,10,018290,브이티,933,2.3,13380
KR7433500006,20260813,1,034020,두산에너빌리티,17211,25.63,80900
KR7433500006,20260813,2,000720,현대건설,10179,21.48,113700
KR7433500006,20260813,3,000150,두산,466,10.84,1262000
KR7433500006,20260813,4,047040,대우건설,32224,10.65,18400
KR7433500006,20260813,5,083650,비에이치아이,8080,8.47,56500
KR7433500006,20260813,6,052690,한국전력기술,4027,7.41,99800
KR7433500006,20260813,7,032820,우리기술,32540,6.94,11760
KR7433500006,20260813,8,051600,한전KPS,5102,4.3,46200
KR7433500006,20260813,9,015760,한국전력공사,3340,2.2,33100
KR7433500006,20260813,10,028260,삼성물산,317,2.1,365000
KR7447430000,20260813,1,192080,더블유게임즈,1185,10.65,61700
KR7447430000,20260813,2,035890,서희건설,35492,10.57,2035
KR7447430000,20260813,3,009970,영원무역홀딩스,342,9.34,190300
KR7447430000,20260813,4,018670,SK가스,232,7.77,228000
KR7447430000,20260813,5,044450,케이에스에스해운,5221,7.58,9850
KR7447430000,20260813,6,192400,쿠쿠홀딩스,1863,7.21,26650
KR7447430000,20260813,7,004490,세방전지,689,5.56,55300
KR7447430000,20260813,8,034310,NICE홀딩스,2817,5.28,12710
KR7447430000,20260813,9,306200,세아제강(신설),253,4.92,133100
KR7447430000,20260813,10,064960,에스앤티모티브,1070,4.3,27600
KR70209Z0002,20260813,1,010120,엘에스일렉트릭,359,21.06,214000
KR70209Z0002,20260813,2,267260,에이치디현대일렉트릭,88,19.36,785000
KR70209Z0002,20260813,3,298040,효성중공업,23,18.71,3017000
KR70209Z0002,20260813,4,034020,두산에너빌리티,653,14.75,80900
KR70209Z0002,20260813,5,336260,두산퓨얼셀보통주,751,7.56,38100
KR70209Z0002,20260813,6,001440,대한전선,613,5.08,30100
KR70209Z0002,20260813,7,126340,비나텍,243,4.81,76700
KR70209Z0002,20260813,8,373220,엘지에너지솔루션,40,4.03,365500
KR70209Z0002,20260813,9,178320,서진시스템,270,2.83,36950
KR70209Z0002,20260813,10,006260,LS,19,1.8,326000
KR7380340000,20260813,1,035420,네이버,3120,24.43,226500
KR7380340000,20260813,2,009150,삼성전기,387,18.77,1503000
KR7380340000,20260813,3,018260,삼성에스디에스,1430,12.24,237000
KR7380340000,20260813,4,011070,LG이노텍,550,12.07,615000
KR7380340000,20260813,5,005930,삼성전자,805,7.47,268000
KR7380340000,20260813,6,000660,에스케이하이닉스,115,6.28,1593000
KR7380340000,20260813,7,064400,엘지씨엔에스,1716,4.82,78400
KR7380340000,20260813,8,353200,대덕전자,1167,4.55,113000
KR7380340000,20260813,9,307950,현대오토에버,229,3.6,449000
KR7380340000,20260813,10,010170,대한광통신,4970,2.44,13240
KR7496120007,20260813,1,000660,에스케이하이닉스,191,17.86,1593000
KR7496120007,20260813,2,005930,삼성전자,1061,16.85,268000
KR7496120007,20260813,3,402340,SK스퀘어,128,8.15,1117000
KR7496120007,20260813,4,005380,현대자동차,189,4.81,418500
KR7496120007,20260813,5,105560,KB금융지주,422,4.35,168100
KR7496120007,20260813,6,055550,신한금융지주회사,565,3.65,106600
KR7496120007,20260813,7,012450,한화에어로스페이스,45,3.23,1185000
KR7496120007,20260813,8,000270,기아,339,2.86,137400
KR7496120007,20260813,9,086790,하나금융지주,346,2.75,131000
KR7496120007,20260813,10,012330,현대모비스,86,2.66,511000
KR7354500001,20260813,1,196170,알테오젠,442,9.51,317500
KR7354500001,20260813,2,086520,에코프로,816,5.05,92100
KR7354500001,20260813,3,247540,에코프로비엠,449,3.48,114500
KR7354500001,20260813,4,036930,주성엔지니어링,260,3.06,179300
KR7354500001,20260813,5,028300,에이치엘비,979,2.76,42750
KR7354500001,20260813,6,087010,펩트론,179,2.26,196700
KR7354500001,20260813,7,277810,레인보우로보틱스,65,2.16,497000
KR7354500001,20260813,8,240810,원익아이피에스,275,2.08,120000
KR7354500001,20260813,9,298380,에이비엘바이오,346,2.03,86800
KR7354500001,20260813,10,058470,리노공업,414,2,71300
KR7305050007,20260813,1,005930,삼성전자,3797,28.52,268000
KR7305050007,20260813,2,000660,에스케이하이닉스,475,21,1593000
KR7305050007,20260813,3,402340,SK스퀘어,86,2.59,1117000
KR7305050007,20260813,4,009150,삼성전기,49,1.92,1503000
KR7305050007,20260813,5,373220,엘지에너지솔루션,152,1.6,365500
KR7305050007,20260813,6,005380,현대자동차,133,1.6,418500
KR7305050007,20260813,7,207940,삼성바이오로직스,30,1.37,1564000
KR7305050007,20260813,8,032830,삼성생명보험,130,1.16,291500
KR7305050007,20260813,9,012450,한화에어로스페이스,34,1.16,1185000
KR7305050007,20260813,10,105560,KB금융지주,230,1.12,168100
KR7469170005,20260813,1,047050,포스코인터내셔널,1367,26.88,54300
KR7469170005,20260813,2,005490,포스코홀딩스,222,25.43,325500
KR7469170005,20260813,3,003670,포스코퓨처엠,430,24.25,165900
KR7469170005,20260813,4,022100,포스코디엑스,1790,13.37,21800
KR7469170005,20260813,5,009520,포스코엠텍,728,3.17,12300
KR7469170005,20260813,6,058430,포스코스틸리온,920,1.54,4730
KR7469170005,20260813,7,028050,삼성이앤에이,87,1.51,49000
KR7469170005,20260813,8,001120,LX인터내셔널,99,1.32,37600
KR7469170005,20260813,9,373220,엘지에너지솔루션,10,1.26,365500
KR7469170005,20260813,10,004020,현대제철,124,1.25,28800
KR7491220000,20260813,1,005930,삼성전자,8221,34.23,268000
KR7491220000,20260813,2,000660,에스케이하이닉스,1001,24.53,1593000
KR7491220000,20260813,3,402340,SK스퀘어,162,2.7,1117000
KR7491220000,20260813,4,009150,삼성전기,98,2.13,1503000
KR7491220000,20260813,5,005380,현대자동차,241,1.61,418500
KR7491220000,20260813,6,105560,KB금융지주,537,1.45,168100
KR7491220000,20260813,7,055550,신한금융지주회사,727,1.23,106600
KR7491220000,20260813,8,012450,한화에어로스페이스,58,1.09,1185000
KR7491220000,20260813,9,034020,두산에너빌리티,764,1,80900
KR7491220000,20260813,10,028260,삼성물산,170,.99,365000
KR7152100004,20260813,1,005930,삼성전자,7033,34.23,268000
KR7152100004,20260813,2,000660,에스케이하이닉스,857,24.55,1593000
KR7152100004,20260813,3,402340,SK스퀘어,139,2.71,1117000
KR7152100004,20260813,4,009150,삼성전기,84,2.14,1503000
KR7152100004,20260813,5,005380,현대자동차,206,1.61,418500
KR7152100004,20260813,6,105560,KB금융지주,459,1.45,168100
KR7152100004,20260813,7,055550,신한금융지주회사,621,1.23,106600
KR7152100004,20260813,8,012450,한화에어로스페이스,49,1.08,1185000
KR7152100004,20260813,9,034020,두산에너빌리티,653,1,80900
KR7152100004,20260813,10,028260,삼성물산,146,.99,365000
KR70203D0004,20260813,1,005930,삼성전자,602,34.17,268000
KR70203D0004,20260813,2,000660,에스케이하이닉스,73,24.39,1593000
KR70203D0004,20260813,3,402340,SK스퀘어,12,2.73,1117000
KR70203D0004,20260813,4,009150,삼성전기,7,2.08,1503000
KR70203D0004,20260813,5,005380,현대자동차,18,1.64,418500
KR70203D0004,20260813,6,105560,KB금융지주,39,1.44,168100
KR70203D0004,20260813,7,055550,신한금융지주회사,53,1.22,106600
KR70203D0004,20260813,8,012450,한화에어로스페이스,4,1.03,1185000
KR70203D0004,20260813,9,034020,두산에너빌리티,56,1,80900
KR70203D0004,20260813,10,028260,삼성물산,12,.95,365000
KR70210E0004,20260813,1,005930,삼성전자,961,34.18,268000
KR70210E0004,20260813,2,000660,에스케이하이닉스,117,24.5,1593000
KR70210E0004,20260813,3,402340,SK스퀘어,19,2.71,1117000
KR70210E0004,20260813,4,009150,삼성전기,12,2.23,1503000
KR70210E0004,20260813,5,005380,현대자동차,28,1.6,418500
KR70210E0004,20260813,6,105560,KB금융지주,63,1.46,168100
KR70210E0004,20260813,7,055550,신한금융지주회사,85,1.23,106600
KR70210E0004,20260813,8,012450,한화에어로스페이스,7,1.13,1185000
KR70210E0004,20260813,9,028260,삼성물산,20,1,365000
